GOLIM4,HOXA10,6.599191640850191
CTD-2588C8.8,CYP1B1-AS1,6.595810739529942
EED,ZBTB38,6.589346730163849
CPNE2,ZNF562,6.559647234832207
AOAH,ZBTB38,6.54432744294403
VLDLR,ZNF576,6.541399232023086
KLKB1,RUNX3,6.541286734083725
RP4-583P15.10,ZFHX3,6.527072404479326
RORB,RP11-94L15.2,6.515442888060303
ATF6,RP11-168O16.1,6.502805721874108
CASC15,ZNF277,6.502390484571785
CCSER2,SOX13,6.492734183380104
FOXN2,PTPRN,6.491242633339503
RP5-855F16.1,ZNF684,6.490646289424251
AC110771.1,GABPA,6.488719169301104
AC092295.7,ZFHX3,6.486361725245483
IL18,ZNF562,6.47488457127038
PARS2,ZNF233,6.46505065158896
STYK1,ZNF142,6.465043891815551
RP1-257A7.4,ZNF264,6.459614097341817
TP53RK,ZSCAN31,6.456977516382259
AL928768.3,FOXK1,6.448132803458483
LGALS3,TBX1,6.446654237267146
BAIAP2-AS1,PKNOX1,6.442527062135205
TRIP13,YEATS4,6.429193247119604
RP11-227D13.4,TCF12,6.428369529673855
AC016757.3,IRF6,6.414226509235619
ADAM15,ZFHX2,6.403921871928016
NR4A1,VSIG4,6.403434324046872
DDX11-AS1,IRF6,6.401450559966968
CASZ1,STARD5,6.3999950137814645
AC007036.6,ZNF660,6.387881672656211
AURKC,TMEM52,6.382454577300922
IL15,IRF6,6.373394724937545
FXYD6,OCRL,6.361966276915276
HAGHL,HMGB3,6.358781025543763
AC009784.3,ATF6,6.355818206769556
KIF3A,SNAI3,6.3517735873059005
CLEC4A,ZNF155,6.347657544444442
ZNF277,ZNF737,6.342078472971295
CD1B,YEATS4,6.321039776998627
METTL4,PTPRN,6.318010580043794
HLA-DRB1,HLA-DRB5,6.306428362676215
FPR1,MAFB,6.304880607615151
C1GALT1,ZNF805,6.299628193307583
ASGR2,BAZ2A,6.29566077758145
ATF6,TRIP13,6.2907801764711495
BBX,RP11-46A10.4,6.282419537163453
THAP6,UCN,6.278886097995229
KLF6,RP4-677H15.4,6.2784577659096055
BATF,CTA-384D8.33,6.264739901738872
ASCL2,DYRK3,6.252608343819983
CTD-3224K15.3,ZNF277,6.248880761334558
FLT1,TCF12,6.241312543275037
CD79A,NR4A1,6.239445320474723
TREML1,ZNF41,6.239218189282782
SUDS3,ZNF773,6.227901538297287
KIF20A,RP11-46A10.4,6.227194514161396
ARNT,RP11-46A10.4,6.221003997711555
KLF6,RP11-13N13.2,6.220884870914545
LYAR,OCRL,6.219732454614646
CTA-384D8.33,KCNK5,6.217112336041909
SNX24,ZNF547,6.215055005039525
ARID2,VLDLR,6.213445606408052
IRF6,S100A9,6.207504439335069
ARID2,FPR1,6.203678541223105
RELL2,TBX6,6.197017540047192
TREML1,ZNF710,6.180025393963019
ATP13A3,PTPRN,6.175031508155266
RP11-482D24.3,RP11-54O7.1,6.17400588425224
HIVEP3,KLKB1,6.168889414855039
HIF1A-AS2,LDHD,6.156984907168082
BBX,CASC15,6.1562669321114045
MAN1A2,PURA,6.151825684704424
ARID2,RP11-327F22.2,6.145190189557535
ERBB2,ZNF737,6.137356508891385
CST3,MAFB,6.121495708756369
FAM20B,POU5F2,6.117242369676476
RBP7,SPIRE1,6.103517077983376
MTERFD2,SATB2,6.092313553273594
HSPA12B,PZP,6.077932055869087
ID3,TAC3,6.063248189239705
USP46,ZNF41,6.055456161222497
LINC00877,ZFHX2,6.051669226426459
C5orf45,THAP6,6.051379751498644
CAMK2N2,CEBPD,6.0483117832769295
AC007036.6,MAFB,6.045964489728909
ARNT,DCAF4L1,6.038258578663831
SOAT1,YEATS4,6.032140118051319
PF4,PPBP,6.031873345136755
GPR125,LDHD,6.028505617406289
FOSB,SIGLEC12,6.024300019780429
SNX24,ZNF710,6.020832642135579
FXYD6,LYAR,6.018967443278612
FOXK1,TREML1,6.012417027125276
TREX1,ZNF264,6.0068043914679485
CASC15,ZNF143,6.00633840558279
ARID5B,CXCR3,6.004012116669385
AHCTF1,GOLM1,5.99959043030852
KLF6,RP11-1277A3.1,5.995240526738822
CR2,ZNF737,5.989110129735112
DNAJC1,DNTT,5.986995597192533
HOXA9,LACE1,5.982825988002577
CEBPD,LST1,5.981696186741679
BATF,RP11-15B17.1,5.973827227665132
DDX54,ZNF233,5.972569716517175
CCL4,ZNF143,5.97131001968409
SLC10A5,ZNF576,5.9704303436837
GPR125,HIF1A-AS2,5.964819440135347
GTF3C1,SATB2,5.960610001734433
CEBPD,TMEM155,5.959242827592457
CASZ1,MICAL2,5.9544827045579
ARID5B,HSPA12B,5.94876887645006
ARID2,TRIP13,5.945194654321006
GPR125,SPIRE1,5.939289485743049
GABPA,VSIG4,5.935612569228568
CASC15,KIF20A,5.922857908646827
KLF6,PLD1,5.9224689190189
C1orf234,CAMK2N2,5.918742165494393
PRSS35,ZNF737,5.915913382599338
CLK3,RP11-247L20.4,5.914645535801902
CXCR3,GABPA,5.914536434132706
KCNK5,RP11-15B17.1,5.909456099773215
AURKC,TSTD3,5.894935186720951
AHCTF1,IGJ,5.888160571432668
TKTL1,ZBTB38,5.887166444985402
USP6,ZNF683,5.882054754699702
CXCR3,PZP,5.878884252461443
ALS2CR12,MLXIP,5.875799665039224
LUC7L3,SOX13,5.866886108720717
HIVEP3,STARD8,5.86273808615281
GABPA,SERP2,5.860136943076456
HLA-DPA1,TCL1A,5.857798932508911
CD79B,ZNF264,5.853559528233051
CPAMD8,GABPA,5.850100134465711
AL928768.3,PTPRN,5.845843329380553
RP11-1277A3.1,RP4-677H15.4,5.844861487656967
CASC15,RP11-762I7.5,5.839210074362348
PTPRN,RAB26,5.835474074707358
RCE1,RP11-539L10.2,5.8353407069924
SYAP1,THAP6,5.834459983648938
HOPX,KLRC1,5.833216423400232
FAM20C,ID2,5.825454029755796
RP11-320M2.1,THAP6,5.815268339154951
GABPA,YOD1,5.810326919058315
C1orf234,TMEM155,5.810299626653941
ASGR2,RP11-567J20.3,5.807876642214566
FAM214B,PURA,5.801840061584292
PRSS35,SIM1,5.8016608348555145
FCER1G,ZSCAN2,5.797747123456105
FCGR3A,GZMB,5.79320559164568
KLRD1,ZSCAN31,5.792826886598682
PTPRN,USP16,5.789379011489778
MLXIP,SOAT1,5.789180485853849
RP4-583P15.10,WDHD1,5.787868898226572
ARNT,EPAS1,5.780050167101165
FAM161A,MTA1,5.778402505697068
ID2,RP11-511B23.2,5.7770288499712015
INCENP,ZFHX3,5.774955622390804
CAMK2N2,MLXIP,5.7675826091046485
ECHDC1,JADE3,5.758621669003587
LYAR,TIGIT,5.75708902227664
BATF,KLRF1,5.756484245338703
CTD-2650P22.1,KLF6,5.756025102410681
RP11-1277A3.1,RP11-13N13.2,5.7455184969381214
ERBB2,ZNF470,5.745055957146299
RP11-1100L3.7,ZNF264,5.731828022484333
ZMYND11,ZSCAN29,5.727426408375896
AC002306.1,GPR125,5.726766839450221
GABPA,LINC00894,5.725743158699447
MAP1A,ZNF277,5.725133184241182
CLIC3,HIVEP3,5.717385559345803
MYSM1,RP11-727A23.11,5.716162023404928
HOXA9,TNFRSF18,5.714677959135689
CASC15,RP11-46A10.4,5.713525055124547
ATF6,hsa-mir-150,5.711376892354621
WDR77,ZNF277,5.709690715430164
AC137932.1,MAFG,5.708892879922758
PRSS35,ZNF773,5.6962716555341455
RCE1,RP11-247L20.4,5.69526277615441
CDKN2B-AS1,SNAI3,5.6886249689059705
BATF,CLK3,5.683342300639282
AURKC,UCN,5.679934172384153
BAZ2A,C19orf48,5.678619304071611
C1orf222,SPTLC3,5.678544525110216
C7orf49,FXYD6,5.663252681941373
RP11-256L11.3,ZNF684,5.657081513034155
AHCTF1,MT-CO1,5.656731642879808
KLRF1,SOX13,5.655482941465178
RP11-247L20.4,ZCCHC9,5.6458962834664295
GMPR,ZNF547,5.641207027657431
HLA-DPA1,HLA-DRB1,5.639619597176914
SKIV2L2,ZNF532,5.638603896693627
AC007036.6,RCE1,5.636825322568326
ULK1,ZSCAN31,5.633451299306587
FCGR3A,FGFBP2,5.630034624270087
MLLT6,ZNF143,5.62844590304866
DNAJC1,KNOP1,5.623076638981573
KLRC1,PKNOX1,5.620418538597897
BBX,TAC3,5.619076602208456
RP11-247L20.4,RP11-803D5.4,5.617389840774423
SHCBP1,ZNF142,5.614281632570999
C12orf75,PKNOX1,5.612111229861108
FAM181B,ID3,5.609986617274891
SPPL2A,ZNF142,5.6090140036567
ID3,PGRMC2,5.60866536737444
HOPX,LY6G6F,5.607769184897187
MTA1,TRIM38,5.602343726033461
AOAH,C1orf21,5.597770963618171
CTA-384D8.35,YEATS4,5.5960452350403225
NPPC,RP11-247L20.4,5.594506857112036
AC107218.3,LEF1,5.593876702896231
FAM214B,PTPRN,5.593412184813525
TPST2,ZNF618,5.581507793659343
CCL3L3,ID3,5.5804913052717895
FCRL6,ZBTB38,5.580240201654127
RP11-400L8.2,ZNF320,5.579685732810048
RP11-676J15.1,SPTLC3,5.5767832889139255
ARNT,PTGDS,5.572546423557129
LRRC3DN,OCRL,5.5725266451182565
CTD-2588C8.8,TAC3,5.567162611207154
FUT7,ZNF683,5.565428144983817
RP11-672L10.6,ZNF562,5.562365797506067
ANKRD10,BAZ2A,5.562006023611767
AP001059.5,HOPX,5.554724952262987
COQ7,TTC39C,5.544174605279411
CEBPD,DNMT3B,5.544170057156884
AURKC,VSIG4,5.542718805096577
AC007036.6,CLK3,5.54164931948006
RP11-291B21.2,S100B,5.540906137951559
AC002306.1,RP11-211G3.2,5.539424412646423
GPR125,RP11-211G3.2,5.538484770045683
HLA-DPA1,HLA-DRB5,5.537867575158141
FGFBP2,GZMB,5.532726497709215
CHI3L2,SATB2,5.531566357888655
GTF3C1,PRF1,5.531096517509973
ANKRD45,ZSCAN2,5.529231672236869
GZMB,GZMH,5.528691759181213
C12orf75,MYSM1,5.521320429564032
GTF3C1,HOTAIRM1,5.517991941918843
DNAJC1,TP53RK,5.5164061337602455
BBX,CAMK2N2,5.516321953461665
ABL2,AHCTF1,5.505822866516713
PLD1,RP11-1277A3.1,5.502510694128235
AC104655.3,LINC00936,5.502122168064994
GNLY,GZMB,5.502112312427431
MYSM1,RP11-803B1.8,5.498277150582012
C1orf222,RP11-676J15.1,5.49160308042835
C1orf234,DNMT3B,5.487408016165083
DUSP2,GZMK,5.486755846960528
TPST2,ZNF805,5.47319728069546
BBX,LY86-AS1,5.472464269718529
GRHPR,TCF12,5.469578196177258
GNLY,GZMH,5.462856685113027
TCHP,ZNF143,5.461742907797222
PTMS,RP11-247L20.4,5.4598074002955865
ADAM15,ZSCAN29,5.45391552449309
GLG1,KLF6,5.45140949724732
AC092295.7,MLXIP,5.448496294892272
PIGW,TBX6,5.447880884085009
AP006621.8,ID2,5.447701390578056
FCER1G,ID2,5.442223249606214
ARNT,SMYD2,5.430280495642162
DIRC3,OCRL,5.421477742250668
KCNK5,KLRF1,5.4198794398520205
BATF,MRPS11,5.41621887701764
GPR125,IRAK3,5.4155380994265565
CXCR3,RP11-54O7.1,5.415222672637294
RP11-247L20.4,VMA21,5.409465169506882
CENPM,ZNF233,5.405975189893918
AC007036.6,PTRH1,5.402606079783412
FOS,RP11-275I4.1,5.400986850195858
ZNF773,hsa-mir-150,5.398641582909422
AC007036.6,RP11-803D5.4,5.393061441421132
KCNK5,MRPS11,5.392353889553888
TIGIT,ZBTB38,5.390971140875448
CCL5,CST7,5.389723951039482
IGF2BP3,ZNF142,5.3880143425549605
MLXIP,USP15,5.380032237447254
PTGER2,ZNF234,5.378100015936701
JUN,SPTLC3,5.3764229661812255
ELMO2,HAGH,5.37159712784589
HLA-DQB1,PLEK,5.371131454489537
FAM20C,RP11-511B23.2,5.363596107236117
PKNOX1,TMED5,5.363256320506885
GFI1B,TMEM159,5.361506912117218
CEBPD,KLRB1,5.359749375949859
HLA-DPB1,ZSCAN31,5.35863882095265
ASCL2,LA16c-313D11.9,5.358505857466976
GZMA,GZMK,5.358298876780244
GZMH,LTB,5.358099206460991
KLRF1,PLEK,5.351544990583909
PTPRN,TREML1,5.347101721366337
GABPA,PKD2,5.345746433661454
BOD1L1,GPR125,5.343647103005964
CEBPD,NCR3,5.343365530959499
AHCTF1,GPR125,5.342701097803495
PRSS35,SOX13,5.341668967767533
C6orf62,RSF1,5.340788593550426
S100A8,S100A9,5.339373345682727
KLRF1,TCL1A,5.337920295959458
KIF20A,TAC3,5.333985456961399
TRIM38,ZNF277,5.330461997985569
RP11-15B17.1,RP11-676J15.1,5.328967649115869
IRF6,ZNF773,5.328030435486521
APOBEC3C,ZNF142,5.327157167408328
RP11-18I14.11,RP11-567J20.3,5.325336536331697
CST7,NKG7,5.321808927517514
GZMA,KLRG1,5.319618962482432
CTD-2650P22.1,RP11-1277A3.1,5.316409552602119
PLEK,TCL1A,5.315188201308982
HOXA10,PLEK,5.3147215557391005
C11orf45,SPTLC3,5.314536177774887
CASC15,TAC3,5.309340629841134
FGFBP2,LGALS1,5.300412861819512
USP16,ZSCAN2,5.300180856987013
MTA1,PTPN7,5.299093523443612
HAAO,PLEK,5.298629717712279
CCL5,GZMK,5.296727728790376
RPGR,SATB2,5.29138210859688
GNLY,ZNF683,5.29118895947129
RP11-256L11.3,ZNF562,5.2901594923904245
AURKC,RP11-320M2.1,5.288709394685143
AC007036.6,NPPC,5.285269944049248
KLRC2,ZNF683,5.279400093776066
E2F5,HAGHL,5.279165325601445
SGCB,YEATS4,5.278880860792132
PF4,ZSCAN2,5.278688802708373
GPR125,RBP7,5.27631742743649
FXYD6,LRRC3DN,5.275083546627735
CLK3,KCNK5,5.272861389575725
RP11-275I4.1,RP11-554E23.4,5.2697546156378445
FCGR3A,GZMH,5.268221677891061
AC007036.6,PTMS,5.267955076588525
FOXN2,NPPC,5.2607046968665205
CCL5,LTB,5.259751045679337
LILRA2,MAFB,5.257886473224096
C1orf21,HLA-DQA2,5.255649873972857
C1orf21,CCL4,5.252424106734316
LRRC3DN,LYAR,5.251434176972767
CASZ1,RP11-227D13.4,5.247012362996467
AHCTF1,ZNF501,5.239584670633721
FOXK1,LINC00989,5.237719412789601
FGF14-AS2,POU5F2,5.236511582867869
CASC15,FOXN2,5.225468109583528
RP11-768F21.1,SPTLC3,5.223283517072641
ASMT,KLF6,5.222587817211899
PTRH1,RP11-247L20.4,5.215549069023511
GZMA,NKG7,5.211968330040869
EPAS1,PTGDS,5.20903449660939
AP001059.5,LY6G6F,5.207917545267397
MARCKS,NAP1L5,5.20688543862194
C7orf49,MIXL1,5.202579241158917
DRD3,SPTLC3,5.201246922834776
AC007036.6,VMA21,5.199906533400523
CST7,GZMA,5.197925765633648
CEBPD,PRSS35,5.193052185882749
AHCTF1,SNAI3,5.191298511085792
PDGFA,ZNF683,5.189091067303717
CST7,LTB,5.187800452613038
LACE1,PPBP,5.18236336834313
C11orf45,C1orf222,5.179109744341195
NR4A1,TBX1,5.175009398604942
CCL5,GZMA,5.174220150521553
TATDN2,ZNF155,5.171914563504961
FGFBP2,GNLY,5.171811957377716
FOXK1,SPON2,5.171804572046182
DIP2A,ZNF562,5.171061397642402
DIRC3,LYAR,5.167871252461266
CEP63,STAG1,5.165946786750359
AIF1,ZNF470,5.165122017293662
ADAM28,PZP,5.164108845045426
RP11-275I4.1,Z69666.2,5.1629993203238085
RP11-460I13.2,SPTLC3,5.161924413623442
RP11-672L10.6,ZNF142,5.158866078173016
SOX13,TOR1A,5.156991791625266
CECR7,ID2,5.152658749997556
DDIT4,ZNF710,5.148654989305794
RP11-676J15.1,RP11-768F21.1,5.148404559219275
AP006621.8,FAM20C,5.147927639952916
CCDC88B,FOSB,5.146821593495591
GZMH,LGALS1,5.144021617377095
RP11-275I4.1,RP5-850O15.4,5.1438540739600285
LINC00869,RP11-247L20.4,5.143573159287474
PPP2R5C,WDHD1,5.142064360617489
GPR125,MYBL1,5.139129275745418
TBX6,TP53RK,5.138989555139217
NKG7,RPLP1,5.138707242602881
ABL2,SRFBP1,5.138177644795963
RP11-676J15.1,TMEM155,5.13779260750113
RP11-275I4.1,STS,5.136804893357635
GZMK,NKG7,5.135394048706475
CCL5,NKG7,5.1330769451153815
GZMH,RPLP1,5.1321379426671845
GIGYF2,MTA1,5.130490546419566
TCHP,ZNF576,5.128837366530698
EED,MLXIP,5.1269628873509046
PTGER2,ZFHX2,5.123775427466923
ARID5B,VEZT,5.121151127489381
RP5-894A10.2,ZNF277,5.119670814172975
CAMK2N2,RP11-46A10.4,5.117917723343284
PHLDA3,ZFHX3,5.115103387010711
AC107218.3,DCTN1-AS1,5.114600672411725
CD8A,FGFBP2,5.113484394409364
C11orf45,RP11-676J15.1,5.113116369462103
CAMK2N2,TMEM155,5.1069723809691165
AC007036.6,ZCCHC9,5.106833110172782
AOAH,HLA-DPA1,5.106640363857941
HEXA,ZNF576,5.106562291343704
GZMB,LGALS1,5.101479899540102
HOXA9,KIF21B,5.100226875279084
C1orf222,RP11-768F21.1,5.097902131031885
DUSP12,UNK,5.097855986543591
ATF6,TBX6,5.0970576352649095
AIF1,ZSCAN2,5.095689243484379
LTB,RPLP1,5.094415235907339
AKAP10,MTA1,5.092152207266198
OASL,PATL2,5.089503310506075
RP11-65L3.2,TP63,5.087881457777626
IRAK3,RP11-211G3.2,5.083577600327016
PTGDR,XCL1,5.07747528901175
CASC15,RP11-15B17.1,5.075967184045366
NADK2,ZNF737,5.075040871675324
BATF,STAG1,5.072971282159577
RP11-676J15.1,RP3-522J7.6,5.071402517431971
LTB,NKG7,5.06769441375724
PATL2,SPON2,5.066561300291238
AOAH,CCL4,5.06502652605337
AHCTF1,S100A9,5.063627242525998
RP11-46A10.4,TAC3,5.063013240573908
NPPC,PTPRN,5.0605290294943925
C1orf222,RP11-460I13.2,5.057200267560841
NKG7,RPL34,5.056925257943132
CTD-2588C8.8,FAM181B,5.054248742425351
HLA-DPA1,HLA-DQA1,5.051949512512525
HLA-DQA2,PATL2,5.0515564067438685
KIF20A,LY86-AS1,5.049213147417357
LST1,ZSCAN2,5.044277201833635
HOXA9,ZNF710,5.041869445071597
ARHGAP10,RP11-291B21.2,5.041108245049335
APOBEC3C,MPST,5.039762101095918
MLXIP,RCBTB2,5.03819757133954
ERGIC1,WDR77,5.036275670530336
GTF3C1,PTGDR,5.031536451833746
HLA-DRB1,LTB,5.029695447744813
RPL34,RPLP1,5.028919789490047
TP53RK,ZNF311,5.026139713864297
MAST2,SPTLC3,5.025842938800219
MAFG,ZNF470,5.023252026012568
LINC00877,MAFB,5.022599822119599
FOS,RP11-554E23.4,5.021364247331157
GNG11,PPBP,5.018241579117572
ENHO,ZNF264,5.016970776019518
WNK2,YEATS4,5.013844036606883
HLA-DQB1,HLA-DRB5,5.013050109737875
CCL5,RPL34,5.012400732654137
HSPA12B,RP11-54O7.1,5.009375609692016
GZMA,RPLP1,5.002040745319159
AC068282.3,PLEK,4.998796247063161
PTGDR,RCE1,4.9979689627889226
ATP6V1D,ID2,4.996933958462052
DIRC3,FXYD6,4.996367996964287
CCL3L3,CTD-2588C8.8,4.996348920443132
CALHM2,ZNF576,4.995198036073428
RP11-15B17.1,TMEM155,4.994046127525993
CEBPD,TMSB4X,4.993541517669484
CLK3,FOXN2,4.991064885653429
CAMK2N2,KIF20A,4.988712765694096
FOSB,TTC26,4.988101967262949
RP11-428G5.5,SPTLC3,4.986037853005469
MAFG,TTC26,4.985605025106335
GZMK,LYAR,4.981808497729149
C1orf222,DRD3,4.981564152601869
C1orf222,JUN,4.980514503728006
C11orf45,RP11-768F21.1,4.980151886118518
RP11-247L20.4,RPF2,4.979181652619356
HLA-DPB1,HLA-DRB5,4.978028306880093
CTD-2588C8.8,PGRMC2,4.976253338217137
LAIR2,ZNF683,4.973892933708127
FOXN2,RP11-169K17.3,4.973382361600192
DCTN1-AS1,LEF1,4.972961146482051
LYAR,RP11-10A14.4,4.970260628684853
FOS,RP5-850O15.4,4.96922139822204
DYRK3,ID2,4.968024223614157
HLA-DRB5,LTB,4.964637096257894
GNLY,NKG7,4.964014637567999
HLA-DPB1,HLA-DQA2,4.963883649272026
CTA-384D8.35,MYSM1,4.96087962875855
PLEK,RGS1,4.960700412948349
GP9,RP11-247L20.4,4.958311723000097
RP11-768F21.1,Z69666.2,4.958115866027941
LY86-AS1,RP11-46A10.4,4.955100125651167
GZMK,KLRG1,4.954325879133473
DNTT,LDHD,4.954253258043065
CCL3,GTF3C1,4.947367352180905
CD8B,RUNX3,4.943099651523133
FXYD6,RP11-10A14.4,4.936949653387604
PIGU,PSMD10,4.93670038858378
BIRC6,HAGH,4.933411664929909
CCL4,LTB,4.930594121426923
AURKC,CD79A,4.930216743310912
OCRL,RP11-10A14.4,4.928578158217096
AHCTF1,LAMA2,4.928429611687204
GPR125,TRIP13,4.927029289465258
FOS,STS,4.924356962031548
CST7,RPLP1,4.924050483824242
CCL5,RPLP1,4.922983421748336
SPPL2A,ZNF470,4.922588660853273
ZNF142,ZNF576,4.921602272937533
CD79B,FOS,4.916128486569667
RP5-850O15.4,Z69666.2,4.915176467204923
RP11-524F11.2,RP11-676J15.1,4.914546065089777
EXOG,FAM192A,4.913383294766863
C1orf234,PRSS35,4.912033465332737
ASMT,RP4-677H15.4,4.912007975025444
APLP2,PATL2,4.911039145042226
GMPR,THAP6,4.909941999281683
RP11-169K17.3,RP11-247L20.4,4.907643627878538
TRIM38,ZNF618,4.9046215163921305
DIRC3,LRRC3DN,4.902588399331084
COQ7,SOX13,4.901832529598181
ENHO,JADE3,4.901715827044563
FZD2,ITGAD,4.900445090732199
DNTT,GPR125,4.8976497680291295
DNTT,HIF1A-AS2,4.895536001900187
JUN,RP11-676J15.1,4.892556248836166
LGALS3,PKNOX1,4.891164249813515
AC007036.6,LINC00869,4.89042222405172
ERBB2,ZNF683,4.89037625339557
STK24-AS1,TMEM155,4.889469660476646
HOTAIRM1,PTGDR,4.889129261745307
NAP1L5,ZNF264,4.888736109575112
TRIM38,ZNF805,4.886772927521
GNG11,RNASEH2A,4.885032957061796
RP5-850O15.4,SPRED1,4.883911882062992
FGFBP2,LTB,4.883788450668465
RP5-850O15.4,STS,4.882518393247798
OCRL,RP11-364B6.1,4.882133090865072
CCL4,HLA-DPB1,4.881495532485099
APOBEC3C,RP11-247L20.4,4.880869762063319
GZMA,RPL34,4.879933546452242
RP11-400L8.2,ZNF234,4.8788381026095164
CST7,GZMK,4.878727336963165
KLF6,RSF1,4.877273673672252
